gradient,trait_pre,st,term,statistic,trait_type,trait,trait_abr,trait_pre2,ii,chisq_perm2
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.08441437793793462,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.014495028079840312,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.4750646655094293,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.41764367548221143,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.008925167650229847,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,2.418526536598313,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.2009157807035495,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.4030503152133213,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.02159196582532675,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.26884869251503746,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,2.8869929197935735,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,5.092170813010362,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.8433338772097881,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.25664519750679365,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,2.7145034948576905,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.8600534090048277,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.4400116760921797,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.016190244739413648,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.06643301248303281,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.05782650213300193,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.05005957993684718,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.12066366934103834,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.04389525536142312,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.8186050076648757,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.060992794101081486,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.5970378824836255,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.1060167608936824,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.3842801678544394,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,6.772993453591666,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.3386054456613703,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.09160827445796085,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.8071804256984667,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.04911440083994494,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.1340329516638287,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.0699038428872487,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.2130872420004417,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.6016161633841746,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.10775504145462797,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.3293766339324624,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.04277999174037469,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.08532910455526464,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.2180140885415461,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.3510012750881524,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.5927791546848982,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.30586460198313714,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.022715100366287756,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.40100864007206666,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.5591535299404847,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.3003638793274697,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.9815164444607694,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,3.0739401500595793,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.08377566655795621,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.5216072135693511,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.347200757890271,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.16968016943560468,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,2.2001658226886502,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.4838403600559475,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,6.676559338770937,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.428988907744684,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.02102092514478865,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.061889157691808853,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,3.4379799430684375,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.4922990281154752,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.0119425143156027,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.2463421739976663,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.26088154286083265,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.6580496774268809,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.2517439995811626,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.015602906716853993,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,2.3061330274606076,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.0017664760450908056,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.422476276205748,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.0208841294487809,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.1088695044575718,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.003640250970379472,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.03598604487570642,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.7079621175214448,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,3.7260759499550447,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,3.0921060121157473,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,1.7490942626819945,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
elevation,"root
biomass (mg)","mod <- lmer(value ~ population + (1|exp_id) + (1|exp_plantmaternal) + (1|exp_waterblock), data = d)",population,0.85857042497767,root,root_biomass_mg,RB  ,"root
biomass
(mg)",3,
