gradient,population,site,exp_id,genome_id,genome_name,exp_plant,exp_nitrogen,exp_plantsite,exp_plantmaternal,exp_waterblock,exp_labgroup,exp_labsection,shoot_biomass_mg,nodule_number,root_biomass_mg,primary_root_nodule_number,lateral_root_nodule_number,nodule_shape,nodule_size,nodule_color,shoot_height,longest_petiole_length,leaf_number,leaf_color,primary_root_length,lateral_root_number,longest_lateral_root_length
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,101-7,NA,NA,4,NA,NA,NA,NA,NA,NA,1.6,NA,4,1.5,10,6,2.5
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,102_B,NA,NA,3,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,11,1,0.5
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,102_B,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,4,1.5,9,4,1
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,102_B,NA,NA,2,NA,NA,NA,NA,NA,NA,2.4,NA,3,1.5,10.5,11,1.5
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,102_B,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,5,1.5,12.5,6,1.5
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,103-7 JGMB,NA,NA,1,NA,NA,NA,NA,NA,NA,2.3,NA,4,1.5,10.7,7,1.3
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,103-7 JGMB,NA,NA,0,NA,NA,NA,NA,NA,NA,2.4,NA,4,2,9.6,8,1.5
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,103-7 JGMB,NA,NA,15,NA,NA,NA,NA,NA,NA,1.8,NA,4,1.5,7.8,4,3.5
urbanization,urban,ppf,ppf-1,g36,Chang_W8S_17,sativa,N-,NA,NA,NA,103-7 JGMB,NA,NA,4,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,11,6,2.2
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,Evie and Annie,NA,NA,9,NA,NA,NA,NA,NA,NA,1.4,NA,6,1.5,12,7,2
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,Evie and Annie,NA,NA,6,NA,NA,NA,NA,NA,NA,3,NA,6,1.5,10,10,1.9
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,Evie and Annie,NA,NA,2,NA,NA,NA,NA,NA,NA,1.5,NA,6,2,11,4,0.9
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,Evie and Annie,NA,NA,9,NA,NA,NA,NA,NA,NA,2.7,NA,4,1.5,10,8,2.75
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,102-8,NA,NA,6,NA,NA,NA,NA,NA,NA,2.7,NA,4,1.5,8,9,3
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,102-8,NA,NA,5,NA,NA,NA,NA,NA,NA,1.1,NA,4,2,10,1,0.4
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,102-8,NA,NA,3,NA,NA,NA,NA,NA,NA,1.4,NA,5,2,14,3,1
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,102-8,NA,NA,5,NA,NA,NA,NA,NA,NA,2.2,NA,4,2,12,4,1.7
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,SM SG 103-8,NA,NA,6,NA,NA,NA,NA,NA,NA,1,NA,4,1.5,6,8,2
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,SM SG 103-8,NA,NA,7,NA,NA,NA,NA,NA,NA,0.75,NA,4,1.5,11,10,2.5
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,SM SG 103-8,NA,NA,5,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,10,9,0.6
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,SM SG 103-8,NA,NA,0,NA,NA,NA,NA,NA,NA,1.75,NA,4,1.5,11,8,3
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,104-2,NA,NA,4,NA,NA,NA,NA,NA,NA,4.5,NA,4,1.5,11.3,8,1.9
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,104-2,NA,NA,3,NA,NA,NA,NA,NA,NA,2.7,NA,6,1.5,11,11,1.8
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,104-2,NA,NA,7,NA,NA,NA,NA,NA,NA,6.3,NA,4,1.5,10.3,16,1.8
urbanization,urban,40th,40th-1,g37,Chang_W8S_18,sativa,N-,NA,NA,NA,104-2,NA,NA,5,NA,NA,NA,NA,NA,NA,2.8,NA,6,1.5,10.5,4,1
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,101-1,NA,NA,6,NA,NA,NA,NA,NA,NA,3.7,NA,5,1.5,9.44,6,1.01
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,101-1,NA,NA,7,NA,NA,NA,NA,NA,NA,4.12,NA,6,1.5,12.12,5,2.81
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,101-1,NA,NA,9,NA,NA,NA,NA,NA,NA,3.37,NA,6,2,12.56,22,2.24
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,101-1,NA,NA,6,NA,NA,NA,NA,NA,NA,3.81,NA,6,1.5,14.53,14,1.71
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,102-1,NA,NA,3,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,11.7,10,2
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,102-1,NA,NA,4,NA,NA,NA,NA,NA,NA,1.4,NA,5,1.5,9,4,4.1
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,102-1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,12,10,2.5
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,102-1,NA,NA,1,NA,NA,NA,NA,NA,NA,1.5,NA,5,1.5,11.5,7,1.5
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,OA/rS,NA,NA,5,NA,NA,NA,NA,NA,NA,1.5,NA,4,1,10.2,6,1
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,OA/rS,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,4,1.5,10,7,2.6
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,OA/rS,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,4,1.5,10.5,4,2.5
urbanization,suburban,src,src-1,g_src1,NA,sativa,N-,NA,NA,NA,OA/rS,NA,NA,2,NA,NA,NA,NA,NA,NA,1.75,NA,4,1.5,12,10,2.2
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,101-5,NA,NA,8,NA,NA,NA,NA,NA,NA,3.55,NA,6,1.5,11,11,3.4
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,101-5,NA,NA,3,NA,NA,NA,NA,NA,NA,4.5,NA,6,1.5,10.5,4,0.9
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,101-5,NA,NA,1,NA,NA,NA,NA,NA,NA,3.5,NA,6,1.5,11.5,9,3.5
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,101-5,NA,NA,1,NA,NA,NA,NA,NA,NA,4.5,NA,6,2,11,5,0.7
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,102-5,NA,NA,14,NA,NA,NA,NA,NA,NA,2.5,NA,4,2,11.5,8,2.5
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,102-5,NA,NA,8,NA,NA,NA,NA,NA,NA,1,NA,4,1.5,13.5,4,1
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,102-5,NA,NA,5,NA,NA,NA,NA,NA,NA,1.5,NA,4,2,12,10,2
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,102-5,NA,NA,6,NA,NA,NA,NA,NA,NA,1.4,NA,4,1.5,6,6,3
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,SH/SS,NA,NA,14,NA,NA,NA,NA,NA,NA,0.5,NA,4,1.5,9.4,15,3
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,SH/SS,NA,NA,20,NA,NA,NA,NA,NA,NA,1.4,NA,4,1.5,13.3,8,1.5
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,SH/SS,NA,NA,10,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,9.3,7,5
urbanization,urban,bg,bg-1,g_bg1,NA,sativa,N-,NA,NA,NA,SH/SS,NA,NA,7,NA,NA,NA,NA,NA,NA,2.5,NA,8,1.5,9,9,5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-1,NA,NA,0,NA,NA,NA,NA,NA,NA,3.22,NA,6,1.5,10.52,12,0.95
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-1,NA,NA,0,NA,NA,NA,NA,NA,NA,4.22,NA,6,1.5,13.22,9,2.12
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-2,NA,NA,0,NA,NA,NA,NA,NA,NA,1.8,NA,4,2,9.3,4,1.8
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-2,NA,NA,0,NA,NA,NA,NA,NA,NA,1.9,NA,4,1.5,9.4,7,0.3
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-3,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,6,1.5,10,6,6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-3,NA,NA,0,NA,NA,NA,NA,NA,NA,3.5,NA,6,1.5,14,4,6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-4,NA,NA,0,NA,NA,NA,NA,NA,NA,2.5,NA,6,2,13,13,3.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-4,NA,NA,0,NA,NA,NA,NA,NA,NA,1.2,NA,6,2,11.3,20,2.3
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-5,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,3,1.5,11.5,17,2.4
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-5,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,5,2,7,5,1.1
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-6,NA,NA,0,NA,NA,NA,NA,NA,NA,2.5,NA,4,1.5,11,7,2.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-6,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,7,3,2.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-7,NA,NA,0,NA,NA,NA,NA,NA,NA,1.25,NA,4,2,11.5,2,2.2
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,101-7,NA,NA,0,NA,NA,NA,NA,NA,NA,1.1,NA,3,2,9.6,6,1.6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,Evie and Annie,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,11.5,3,2.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,Evie and Annie,NA,NA,0,NA,NA,NA,NA,NA,NA,1.2,NA,3,2,11,4,2.7
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-1,NA,NA,0,NA,NA,NA,NA,NA,NA,1.7,NA,4,1.5,13,8,6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-1,NA,NA,0,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,12.5,7,2
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,fp 1-2,NA,NA,0,NA,NA,NA,NA,NA,NA,1.3,NA,3,1.5,12,7,3
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,fp 1-2,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,4,1.5,14,3,6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102_A,NA,NA,0,NA,NA,NA,NA,NA,NA,2.1,NA,4,1.5,10.8,7,1.7
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102_A,NA,NA,0,NA,NA,NA,NA,NA,NA,2.1,NA,4,2,10.8,5,1.7
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,Nikolai and Quinn,NA,NA,0,NA,NA,NA,NA,NA,NA,2.1,NA,4,1.5,11.8,6,1.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,Nikolai and Quinn,NA,NA,0,NA,NA,NA,NA,NA,NA,1.7,NA,4,1.5,12.2,6,2.1
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-5,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,13,11,2.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-5,NA,NA,0,NA,NA,NA,NA,NA,NA,1.3,NA,4,1.5,12,7,3.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-6 ,NA,NA,0,NA,NA,NA,NA,NA,NA,1.4,NA,4,1.5,14,6,2.1
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-6 ,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,14,7,4.1
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102_B,NA,NA,0,NA,NA,NA,NA,NA,NA,1.8,NA,4,1.5,13,6,1
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102_B,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,3,1.5,10.5,6,4.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-8,NA,NA,0,NA,NA,NA,NA,NA,NA,1.5,NA,4,1.5,10.5,7,5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,102-8,NA,NA,0,NA,NA,NA,NA,NA,NA,1.1,NA,4,2,9.5,7,2
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,OA/rS,NA,NA,0,NA,NA,NA,NA,NA,NA,1.2,NA,4,1.5,9.9,10,0.7
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,OA/rS,NA,NA,0,NA,NA,NA,NA,NA,NA,2.5,NA,3,1,14.9,5,2
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,AS + DB,NA,NA,0,NA,NA,NA,NA,NA,NA,1.3,NA,4,1.5,14,11,4.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,AS + DB,NA,NA,0,NA,NA,NA,NA,NA,NA,1.1,NA,4,1.5,11.5,7,4
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,"Nikita Bharati, Ariadni (103-3)",NA,NA,0,NA,NA,NA,NA,NA,NA,1.75,NA,4,1.5,13,4,3.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,"Nikita Bharati, Ariadni (103-3)",NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,4,1.5,10,0,0.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,A+R,NA,NA,0,NA,NA,NA,NA,NA,NA,0.8,NA,4,1.5,9,9,0.9
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,A+R,NA,NA,1,NA,NA,NA,NA,NA,NA,1.5,NA,4,2,10,8,1.6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,SH/SS,NA,NA,0,NA,NA,NA,NA,NA,NA,1.4,NA,4,1.5,10.5,7,6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,SH/SS,NA,NA,0,NA,NA,NA,NA,NA,NA,1.5,NA,3,1.5,11.4,10,0.7
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,SPGG,NA,NA,0,NA,NA,NA,NA,NA,NA,1.1,NA,3,1.5,12.1,12,2.8
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,SPGG,NA,NA,0,NA,NA,NA,NA,NA,NA,1.6,NA,3,1.5,9.5,4,1.7
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,103-7 JGMB,NA,NA,0,NA,NA,NA,NA,NA,NA,3.2,NA,4,1.5,12.2,6,6.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,103-7 JGMB,NA,NA,0,NA,NA,NA,NA,NA,NA,2.3,NA,4,1.5,13.4,7,7.2
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,SM SG 103-8,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,4,1.5,10.5,5,3.5
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,SM SG 103-8,NA,NA,0,NA,NA,NA,NA,NA,NA,1.75,NA,3,1.5,12,6,3.6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,104-1,NA,NA,0,NA,NA,NA,NA,NA,NA,1.7,NA,4,1.5,13.2,7,3.7
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,104-1,NA,NA,0,NA,NA,NA,NA,NA,NA,3.3,NA,4,1.5,13.6,10,3.6
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,104-2,NA,NA,0,NA,NA,NA,NA,NA,NA,5.9,NA,4,1.5,10.1,10,3.1
urbanization,control,control,control,control,control,sativa,N-,NA,NA,NA,104-2,NA,NA,0,NA,NA,NA,NA,NA,NA,3.7,NA,4,1.5,10,8,4
