replicon_type,gene,n
chromosome,group_2972,19
chromosome,group_2973,19
chromosome,group_2986,19
chromosome,group_2987,19
chromosome,group_299,19
chromosome,group_3000,19
chromosome,group_3001,19
chromosome,group_3002,19
chromosome,group_3003,19
chromosome,group_3004,19
chromosome,group_3005,19
chromosome,group_301,19
chromosome,group_3017,19
chromosome,group_3018,19
chromosome,group_3019,19
chromosome,group_3020,19
chromosome,group_3021,19
chromosome,group_3035,19
chromosome,group_3036,19
chromosome,group_3037,19
chromosome,group_3038,19
chromosome,group_3039,19
chromosome,group_305,19
chromosome,group_3054,19
chromosome,group_3055,19
chromosome,group_3056,19
chromosome,group_3057,19
chromosome,group_3058,19
chromosome,group_3059,19
chromosome,group_3062,19
chromosome,group_3082,19
chromosome,group_3083,19
chromosome,group_3084,19
chromosome,group_309,19
chromosome,group_310,19
chromosome,group_3101,19
chromosome,group_3102,19
chromosome,group_3103,19
chromosome,group_3104,19
chromosome,group_3105,19
chromosome,group_3106,19
chromosome,group_3130,19
chromosome,group_3131,19
chromosome,group_3132,19
chromosome,group_3133,19
chromosome,group_3134,19
chromosome,group_3135,19
chromosome,group_3152,19
chromosome,group_3154,19
chromosome,group_3155,19
chromosome,group_317,19
chromosome,group_3170,19
chromosome,group_3171,19
chromosome,group_3172,19
chromosome,group_318,19
chromosome,group_3188,19
chromosome,group_3189,19
chromosome,group_3191,19
chromosome,group_3192,19
chromosome,group_3193,19
chromosome,group_3194,19
chromosome,group_32,19
chromosome,group_3200,19
chromosome,group_3209,19
chromosome,group_321,19
chromosome,group_3210,19
chromosome,group_3211,19
chromosome,group_3212,19
chromosome,group_3213,19
chromosome,group_3232,19
chromosome,group_3233,19
chromosome,group_3235,19
chromosome,group_3236,19
chromosome,group_324,19
chromosome,group_325,19
chromosome,group_3250,19
chromosome,group_3252,19
chromosome,group_3253,19
chromosome,group_3254,19
chromosome,group_3255,19
chromosome,group_3256,19
chromosome,group_327,19
chromosome,group_3270,19
chromosome,group_328,19
chromosome,group_3282,19
chromosome,group_3296,19
chromosome,group_3297,19
chromosome,group_3298,19
chromosome,group_3318,19
chromosome,group_332,19
chromosome,group_3320,19
chromosome,group_333,19
chromosome,group_3331,19
chromosome,group_3333,19
chromosome,group_3334,19
chromosome,group_3354,19
chromosome,group_3355,19
chromosome,group_3356,19
chromosome,group_3358,19
chromosome,group_3373,19
chromosome,group_3374,19
chromosome,group_3375,19
chromosome,group_3376,19
chromosome,group_3377,19
chromosome,group_338,19
chromosome,group_339,19
chromosome,group_340,19
chromosome,group_341,19
chromosome,group_3416,19
chromosome,group_3417,19
chromosome,group_3418,19
chromosome,group_3419,19
chromosome,group_3438,19
chromosome,group_3439,19
chromosome,group_3440,19
chromosome,group_3460,19
chromosome,group_3461,19
chromosome,group_3462,19
chromosome,group_3480,19
chromosome,group_3481,19
chromosome,group_3495,19
chromosome,group_3498,19
chromosome,group_3499,19
chromosome,group_3500,19
chromosome,group_3515,19
chromosome,group_352,19
chromosome,group_353,19
chromosome,group_3538,19
chromosome,group_3539,19
chromosome,group_3541,19
chromosome,group_3542,19
chromosome,group_3559,19
chromosome,group_3560,19
chromosome,group_3577,19
chromosome,group_3578,19
chromosome,group_3579,19
chromosome,group_3580,19
chromosome,group_3581,19
chromosome,group_3591,19
chromosome,group_3607,19
chromosome,group_3608,19
chromosome,group_3609,19
chromosome,group_3631,19
chromosome,group_3632,19
chromosome,group_3633,19
chromosome,group_3634,19
chromosome,group_3644,19
chromosome,group_3645,19
chromosome,group_3651,19
chromosome,group_3662,19
chromosome,group_3663,19
chromosome,group_3664,19
chromosome,group_3676,19
chromosome,group_3677,19
chromosome,group_3678,19
chromosome,group_3679,19
chromosome,group_3684,19
chromosome,group_3687,19
chromosome,group_3688,19
chromosome,group_3689,19
chromosome,group_369,19
chromosome,group_3690,19
chromosome,group_3698,19
chromosome,group_3699,19
chromosome,group_370,19
chromosome,group_3707,19
chromosome,group_3709,19
chromosome,group_3710,19
chromosome,group_3724,19
chromosome,group_3725,19
chromosome,group_3736,19
chromosome,group_3738,19
chromosome,group_3745,19
chromosome,group_3752,19
chromosome,group_3753,19
chromosome,group_3764,19
chromosome,group_3765,19
chromosome,group_3766,19
chromosome,group_3767,19
chromosome,group_3775,19
chromosome,group_378,19
chromosome,group_379,19
chromosome,group_3791,19
chromosome,group_3798,19
chromosome,group_380,19
chromosome,group_3807,19
chromosome,group_3818,19
chromosome,group_3819,19
chromosome,group_382,19
chromosome,group_3837,19
chromosome,group_3838,19
chromosome,group_3846,19
chromosome,group_386,19
chromosome,group_3860,19
chromosome,group_3869,19
chromosome,group_3878,19
chromosome,group_3898,19
chromosome,group_39,19
chromosome,group_3906,19
chromosome,group_3907,19
chromosome,group_391,19
chromosome,group_4,19
chromosome,group_400,19
chromosome,group_401,19
chromosome,group_402,19
chromosome,group_4025,19
chromosome,group_403,19
chromosome,group_4049,19
chromosome,group_4056,19
chromosome,group_4090,19
chromosome,group_4102,19
chromosome,group_4103,19
chromosome,group_419,19
chromosome,group_420,19
chromosome,group_423,19
chromosome,group_424,19
chromosome,group_430,19
chromosome,group_4305,19
chromosome,group_4308,19
chromosome,group_431,19
chromosome,group_4311,19
chromosome,group_4316,19
chromosome,group_4319,19
chromosome,group_4321,19
chromosome,group_4322,19
chromosome,group_4323,19
chromosome,group_4324,19
chromosome,group_4327,19
chromosome,group_4329,19
chromosome,group_4330,19
chromosome,group_4334,19
chromosome,group_4336,19
chromosome,group_4337,19
chromosome,group_4338,19
chromosome,group_434,19
chromosome,group_4342,19
chromosome,group_4343,19
chromosome,group_4345,19
chromosome,group_4346,19
chromosome,group_4348,19
chromosome,group_4349,19
chromosome,group_4351,19
chromosome,group_4352,19
chromosome,group_4353,19
chromosome,group_4354,19
chromosome,group_4355,19
chromosome,group_4361,19
chromosome,group_4362,19
chromosome,group_4363,19
chromosome,group_4364,19
chromosome,group_4365,19
chromosome,group_4373,19
chromosome,group_4374,19
chromosome,group_4377,19
chromosome,group_4378,19
chromosome,group_4379,19
chromosome,group_4382,19
chromosome,group_4384,19
chromosome,group_4385,19
chromosome,group_4386,19
chromosome,group_439,19
chromosome,group_4395,19
chromosome,group_4397,19
chromosome,group_44,19
chromosome,group_440,19
chromosome,group_4401,19
chromosome,group_4404,19
chromosome,group_4405,19
chromosome,group_4406,19
chromosome,group_4413,19
chromosome,group_4414,19
chromosome,group_4415,19
chromosome,group_4426,19
chromosome,group_4430,19
chromosome,group_4431,19
chromosome,group_4440,19
chromosome,group_4441,19
chromosome,group_4447,19
chromosome,group_4452,19
chromosome,group_4453,19
chromosome,group_4456,19
chromosome,group_4459,19
chromosome,group_4460,19
chromosome,group_4462,19
chromosome,group_4465,19
chromosome,group_447,19
chromosome,group_4470,19
chromosome,group_4471,19
chromosome,group_4473,19
chromosome,group_4476,19
chromosome,group_4477,19
chromosome,group_4478,19
chromosome,group_448,19
chromosome,group_4480,19
chromosome,group_4485,19
chromosome,group_4491,19
chromosome,group_4493,19
chromosome,group_4494,19
chromosome,group_45,19
chromosome,group_450,19
chromosome,group_4502,19
chromosome,group_4504,19
chromosome,group_4505,19
chromosome,group_4506,19
chromosome,group_4508,19
chromosome,group_4509,19
chromosome,group_451,19
chromosome,group_4513,19
chromosome,group_4516,19
chromosome,group_4517,19
chromosome,group_452,19
chromosome,group_4524,19
chromosome,group_4525,19
chromosome,group_4526,19
chromosome,group_4527,19
chromosome,group_4528,19
chromosome,group_4539,19
chromosome,group_4541,19
chromosome,group_4543,19
chromosome,group_4545,19
chromosome,group_4547,19
chromosome,group_4549,19
chromosome,group_4554,19
chromosome,group_4555,19
chromosome,group_4563,19
chromosome,group_4569,19
chromosome,group_4570,19
chromosome,group_4571,19
chromosome,group_4574,19
chromosome,group_4576,19
chromosome,group_4581,19
chromosome,group_4582,19
chromosome,group_4584,19
chromosome,group_4590,19
chromosome,group_4593,19
chromosome,group_4594,19
chromosome,group_4595,19
chromosome,group_46,19
chromosome,group_4603,19
chromosome,group_4607,19
chromosome,group_4608,19
chromosome,group_4614,19
chromosome,group_4615,19
chromosome,group_4616,19
chromosome,group_4617,19
chromosome,group_4620,19
chromosome,group_4621,19
chromosome,group_4623,19
chromosome,group_4624,19
chromosome,group_4625,19
chromosome,group_4628,19
chromosome,group_4629,19
chromosome,group_4631,19
chromosome,group_4633,19
chromosome,group_4636,19
chromosome,group_4638,19
chromosome,group_4642,19
chromosome,group_4651,19
chromosome,group_4654,19
chromosome,group_466,19
chromosome,group_4660,19
chromosome,group_4661,19
chromosome,group_4667,19
chromosome,group_4668,19
chromosome,group_4670,19
chromosome,group_4671,19
chromosome,group_4677,19
chromosome,group_4678,19
chromosome,group_4679,19
chromosome,group_4680,19
chromosome,group_4686,19
chromosome,group_4692,19
chromosome,group_4693,19
chromosome,group_4694,19
chromosome,group_4697,19
chromosome,group_4701,19
chromosome,group_4702,19
chromosome,group_4710,19
chromosome,group_4711,19
chromosome,group_4712,19
chromosome,group_4713,19
chromosome,group_4715,19
chromosome,group_4716,19
chromosome,group_4717,19
chromosome,group_472,19
chromosome,group_4723,19
chromosome,group_4724,19
chromosome,group_4727,19
chromosome,group_4728,19
chromosome,group_4730,19
chromosome,group_4742,19
chromosome,group_4745,19
chromosome,group_4747,19
chromosome,group_475,19
chromosome,group_4750,19
chromosome,group_4755,19
chromosome,group_4761,19
chromosome,group_4762,19
chromosome,group_4764,19
chromosome,group_4765,19
chromosome,group_4769,19
chromosome,group_477,19
chromosome,group_4770,19
chromosome,group_4772,19
chromosome,group_4779,19
chromosome,group_478,19
chromosome,group_4781,19
chromosome,group_4784,19
chromosome,group_4793,19
chromosome,group_4794,19
chromosome,group_4795,19
chromosome,group_4796,19
chromosome,group_4797,19
chromosome,group_4800,19
chromosome,group_4801,19
chromosome,group_4822,19
chromosome,group_4825,19
chromosome,group_4826,19
chromosome,group_4828,19
chromosome,group_4832,19
chromosome,group_4840,19
chromosome,group_4841,19
chromosome,group_4848,19
chromosome,group_4850,19
chromosome,group_4851,19
chromosome,group_4852,19
chromosome,group_4853,19
chromosome,group_4857,19
chromosome,group_4860,19
chromosome,group_4861,19
chromosome,group_4862,19
chromosome,group_4863,19
chromosome,group_4864,19
chromosome,group_4868,19
chromosome,group_487,19
chromosome,group_4870,19
chromosome,group_4871,19
chromosome,group_4881,19
chromosome,group_4882,19
chromosome,group_4885,19
chromosome,group_4886,19
chromosome,group_4890,19
chromosome,group_4893,19
chromosome,group_4898,19
chromosome,group_4900,19
chromosome,group_4901,19
chromosome,group_4906,19
chromosome,group_4907,19
chromosome,group_491,19
chromosome,group_4910,19
chromosome,group_4911,19
chromosome,group_4917,19
chromosome,group_492,19
chromosome,group_4920,19
chromosome,group_4921,19
chromosome,group_4924,19
chromosome,group_4932,19
chromosome,group_4944,19
chromosome,group_4948,19
chromosome,group_4954,19
chromosome,group_4958,19
chromosome,group_4959,19
chromosome,group_497,19
chromosome,group_4976,19
chromosome,group_4977,19
chromosome,group_4984,19
chromosome,group_4985,19
chromosome,group_4986,19
chromosome,group_499,19
chromosome,group_4995,19
chromosome,group_500,19
chromosome,group_5003,19
chromosome,group_5004,19
chromosome,group_5010,19
chromosome,group_5012,19
chromosome,group_5013,19
chromosome,group_5015,19
chromosome,group_5018,19
chromosome,group_5019,19
chromosome,group_5023,19
chromosome,group_5025,19
chromosome,group_5027,19
chromosome,group_503,19
chromosome,group_5030,19
chromosome,group_5031,19
chromosome,group_5032,19
chromosome,group_5034,19
chromosome,group_5035,19
chromosome,group_5039,19
chromosome,group_5041,19
chromosome,group_5047,19
chromosome,group_5049,19
chromosome,group_5060,19
chromosome,group_5061,19
chromosome,group_5062,19
chromosome,group_507,19
chromosome,group_5074,19
chromosome,group_5080,19
chromosome,group_5082,19
chromosome,group_5089,19
chromosome,group_5097,19
chromosome,group_5102,19
chromosome,group_5117,19
chromosome,group_5122,19
chromosome,group_5129,19
chromosome,group_513,19
chromosome,group_5157,19
chromosome,group_516,19
chromosome,group_5171,19
chromosome,group_5175,19
chromosome,group_5178,19
chromosome,group_5180,19
chromosome,group_5185,19
chromosome,group_5187,19
chromosome,group_5197,19
chromosome,group_52,19
chromosome,group_5209,19
chromosome,group_524,19
chromosome,group_5254,19
chromosome,group_5259,19
chromosome,group_5262,19
chromosome,group_5264,19
chromosome,group_5278,19
chromosome,group_531,19
chromosome,group_5318,19
chromosome,group_5319,19
chromosome,group_5324,19
chromosome,group_535,19
chromosome,group_536,19
chromosome,group_5361,19
chromosome,group_5362,19
chromosome,group_537,19
chromosome,group_5370,19
chromosome,group_538,19
chromosome,group_539,19
chromosome,group_543,19
chromosome,group_545,19
chromosome,group_5473,19
chromosome,group_5476,19
chromosome,group_5478,19
chromosome,group_5480,19
chromosome,group_5498,19
chromosome,group_5504,19
chromosome,group_5505,19
chromosome,group_5510,19
chromosome,group_5516,19
chromosome,group_5526,19
chromosome,group_5529,19
chromosome,group_5538,19
chromosome,group_554,19
chromosome,group_5542,19
chromosome,group_558,19
chromosome,group_5598,19
chromosome,group_5599,19
chromosome,group_5614,19
chromosome,group_562,19
chromosome,group_5623,19
chromosome,group_5626,19
chromosome,group_563,19
chromosome,group_5636,19
chromosome,group_5639,19
chromosome,group_564,19
chromosome,group_5642,19
chromosome,group_5647,19
chromosome,group_5648,19
chromosome,group_5649,19
chromosome,group_5654,19
chromosome,group_5659,19
chromosome,group_5687,19
chromosome,group_569,19
chromosome,group_5723,19
chromosome,group_5733,19
chromosome,group_574,19
chromosome,group_5741,19
chromosome,group_5743,19
chromosome,group_5750,19
chromosome,group_576,19
chromosome,group_5767,19
chromosome,group_577,19
chromosome,group_5804,19
chromosome,group_5818,19
chromosome,group_5820,19
chromosome,group_5822,19
chromosome,group_5829,19
chromosome,group_584,19
chromosome,group_5841,19
chromosome,group_5842,19
chromosome,group_585,19
chromosome,group_5857,19
chromosome,group_586,19
chromosome,group_5905,19
chromosome,group_591,19
chromosome,group_603,19
chromosome,group_6031,19
chromosome,group_612,19
chromosome,group_617,19
chromosome,group_620,19
chromosome,group_621,19
chromosome,group_622,19
chromosome,group_638,19
chromosome,group_639,19
chromosome,group_640,19
chromosome,group_648,19
chromosome,group_649,19
chromosome,group_65,19
chromosome,group_653,19
chromosome,group_654,19
chromosome,group_655,19
chromosome,group_656,19
chromosome,group_664,19
chromosome,group_667,19
chromosome,group_672,19
chromosome,group_681,19
chromosome,group_682,19
chromosome,group_688,19
chromosome,group_692,19
chromosome,group_693,19
chromosome,group_694,19
chromosome,group_698,19
chromosome,group_702,19
chromosome,group_708,19
chromosome,group_712,19
chromosome,group_713,19
chromosome,group_715,19
chromosome,group_716,19
chromosome,group_722,19
chromosome,group_723,19
chromosome,group_724,19
chromosome,group_725,19
chromosome,group_728,19
chromosome,group_73,19
chromosome,group_739,19
chromosome,group_740,19
chromosome,group_741,19
chromosome,group_744,19
chromosome,group_745,19
chromosome,group_746,19
chromosome,group_756,19
chromosome,group_757,19
chromosome,group_76,19
chromosome,group_769,19
chromosome,group_77,19
chromosome,group_78,19
chromosome,group_781,19
chromosome,group_782,19
chromosome,group_789,19
chromosome,group_79,19
chromosome,group_790,19
chromosome,group_797,19
chromosome,group_798,19
chromosome,group_799,19
chromosome,group_803,19
chromosome,group_807,19
chromosome,group_808,19
chromosome,group_809,19
chromosome,group_814,19
chromosome,group_822,19
chromosome,group_827,19
chromosome,group_828,19
chromosome,group_829,19
chromosome,group_834,19
chromosome,group_836,19
chromosome,group_841,19
chromosome,group_842,19
chromosome,group_843,19
chromosome,group_846,19
chromosome,group_848,19
chromosome,group_85,19
chromosome,group_861,19
chromosome,group_865,19
chromosome,group_866,19
chromosome,group_87,19
chromosome,group_870,19
chromosome,group_875,19
chromosome,group_876,19
chromosome,group_882,19
chromosome,group_887,19
chromosome,group_891,19
chromosome,group_892,19
chromosome,group_893,19
chromosome,group_898,19
chromosome,group_899,19
chromosome,group_91,19
chromosome,group_911,19
chromosome,group_914,19
chromosome,group_915,19
chromosome,group_92,19
chromosome,group_923,19
chromosome,group_924,19
chromosome,group_935,19
chromosome,group_937,19
chromosome,group_938,19
chromosome,group_939,19
chromosome,group_942,19
chromosome,group_948,19
chromosome,group_949,19
chromosome,group_950,19
chromosome,group_951,19
chromosome,group_952,19
chromosome,group_957,19
chromosome,group_958,19
chromosome,group_959,19
chromosome,group_960,19
chromosome,group_964,19
chromosome,group_968,19
chromosome,group_970,19
chromosome,group_977,19
chromosome,group_984,19
chromosome,group_989,19
chromosome,group_99,19
chromosome,group_990,19
chromosome,group_996,19
chromosome,grpE,19
chromosome,grxC,19
chromosome,grxD,19
chromosome,gshB_2,19
chromosome,gsiA_5,19
chromosome,gsiA_6,19
chromosome,gsiA_9,19
chromosome,gsiC_3,19
chromosome,gsiC_5,19
chromosome,gsiC_5~~~gsiC_10,19
chromosome,gsiC_6,19
chromosome,gsiC_7,19
chromosome,gsiD_10~~~ddpC_4,19
chromosome,gsiD_2,19
chromosome,gsiD_3,19
chromosome,gsiD_4,19
chromosome,gstB_1,19
chromosome,gstB_2,19
chromosome,gtaB_2,19
chromosome,guaA,19
chromosome,guaB,19
chromosome,gyrA,19
chromosome,gyrB_1,19
chromosome,gyrB_2,19
chromosome,hcaB_3,19
chromosome,hcaB_4,19
chromosome,hcaB_5,19
chromosome,hcaT,19
chromosome,hcr_1,19
chromosome,hdfR_1~~~hdfR_7,19
chromosome,hdfR_2,19
chromosome,hdfR_6,19
chromosome,hdlIVa,19
chromosome,hemA,19
chromosome,hemB,19
chromosome,hemC,19
chromosome,hemE,19
chromosome,hemF,19
chromosome,hemH,19
chromosome,hemS,19
chromosome,hemW,19
chromosome,hexR_2,19
chromosome,hflK,19
chromosome,hflX,19
chromosome,hfq,19
chromosome,higA1,19
chromosome,higB1,19
chromosome,hilA,19
chromosome,hipO_2,19
chromosome,hipO_3,19
chromosome,hisB,19
chromosome,hisC_3,19
chromosome,hisC_4,19
chromosome,hisC_4~~~hisC_1~~~hisC_3,19
chromosome,hisC_5~~~hisC_2,19
chromosome,hisD,19
chromosome,hisE,19
chromosome,hisF,19
chromosome,hisG,19
chromosome,hisH,19
chromosome,hisI,19
chromosome,hisN,19
chromosome,hisQ_1,19
chromosome,hisQ_2,19
chromosome,hisZ,19
chromosome,hlyB~~~ltxB,19
chromosome,hlyU,19
chromosome,hmgA,19
chromosome,hmo~~~lldD_2,19
chromosome,hmrR_2,19
